Gender,Marital Status,Number of Dependents,Occupation,Income,Education Level,Customer Tenure,Customer Segment,Preferred Communication Channel,Credit Score,Credit History Length,Outstanding Loans,Churn Flag,Churn Reason,Churn Date,Balance,NumOfProducts,NumComplaints,Age
1,Married,4,Music therapist,43094.57,High School,22,SME,Phone,546.0,10,31269.23,0,Not Churned,,225810.76,5.0,7.0,61.0
1,Divorced,3,Health and safety adviser,44685.16,Master's,29,Retail,Email,767.0,2,18893.09,0,Not Churned,,19060.26,4.0,2.0,32.0
1,Married,3,Herbalist,55719.14,Master's,25,Corporate,Email,664.0,27,30232.84,0,Not Churned,,122658.82,2.0,4.0,65.0
1,Single,2,Purchasing manager,98390.32,Master's,24,Retail,Email,534.0,20,18026.77,0,Not Churned,,229229.19,3.0,0.0,56.0
0,Single,2,"Teacher, early years/pre",45086.63,Bachelor's,8,Corporate,Phone,849.0,11,48637.04,0,Not Churned,,137236.18,2.0,7.0,22.0
0,Married,0,Chief Marketing Officer,81361.09,Master's,29,SME,Email,630.0,13,6440.53,1,Account Closure,2024-01-12,11836.63,2.0,9.0,63.0
0,Married,0,"Journalist, newspaper",35412.33,High School,30,Retail,Email,597.0,14,15553.84,0,Not Churned,,168632.9,4.0,6.0,25.0
1,Single,4,"Engineer, broadcasting (operations)",15316.61,High School,9,Corporate,Email,488.0,29,11004.84,0,Not Churned,,110130.03,4.0,7.0,45.0
1,Single,2,Housing manager/officer,12363.79,Diploma,1,Retail,Email,830.0,5,26750.28,0,Not Churned,,145696.18,3.0,6.0,53.0
0,Single,1,Production manager,38159.34,Diploma,1,Retail,Email,315.0,18,18655.02,0,Not Churned,,216573.94,5.0,9.0,22.0
0,Single,4,Town planner,27311.87,Diploma,18,Corporate,Email,770.0,3,5678.86,0,Not Churned,,16976.81,4.0,4.0,51.0
1,Married,5,"Surveyor, building control",52420.78,Master's,25,Retail,Email,628.0,6,26884.87,0,Not Churned,,132510.1,2.0,6.0,25.0
1,Divorced,1,Bookseller,67926.65,High School,29,Retail,Phone,785.0,23,42707.72,0,Not Churned,,93077.63,1.0,5.0,65.0
0,Single,1,Quarry manager,70370.24,High School,14,Corporate,Phone,813.0,14,1788.75,0,Not Churned,,58301.38,3.0,6.0,51.0
1,Single,2,International aid/development worker,71345.97,Bachelor's,25,SME,Email,360.0,22,26122.28,0,Not Churned,,237881.03,3.0,10.0,40.0
0,Divorced,2,Curator,14847.98,High School,27,Retail,Phone,511.0,16,25816.06,0,Not Churned,,217116.99,1.0,3.0,35.0
0,Divorced,0,"Development worker, community",30965.4,Master's,7,SME,Phone,614.0,30,35728.09,0,Not Churned,,37505.16,2.0,1.0,24.0
0,Divorced,5,Fine artist,31034.72,Diploma,28,SME,Phone,560.0,27,47885.78,0,Not Churned,,202679.72,3.0,1.0,56.0
1,Divorced,3,Product/process development scientist,81791.3,High School,3,Corporate,Email,406.0,29,33017.74,1,Better Offers Elsewhere,2024-06-22,35271.16,2.0,7.0,77.0
0,Single,4,Astronomer,74786.93,High School,20,Retail,Phone,733.0,11,21179.7,0,Not Churned,,211815.99,4.0,1.0,65.0
0,Married,5,Hotel manager,37221.82,High School,7,Corporate,Email,563.0,29,25648.38,0,Not Churned,,111245.21,2.0,9.0,71.0
1,Married,5,Armed forces operational officer,95525.13,Master's,24,SME,Phone,596.0,16,45580.65,0,Not Churned,,192865.56,4.0,1.0,67.0
0,Single,0,"Exhibitions officer, museum/gallery",10534.13,Bachelor's,29,SME,Phone,585.0,11,26527.38,0,Not Churned,,84578.22,5.0,10.0,45.0
1,Married,5,"Lighting technician, broadcasting/film/video",49277.25,Bachelor's,29,SME,Phone,717.0,1,22745.02,0,Not Churned,,187485.28,5.0,2.0,46.0
0,Divorced,4,"Therapist, music",84191.05,Master's,9,Retail,Phone,648.0,24,43496.32,0,Not Churned,,249355.54,5.0,7.0,44.0
0,Single,2,"Research officer, government",94579.95,Master's,5,Corporate,Phone,607.0,8,1673.12,0,Not Churned,,35160.01,1.0,2.0,29.0
0,Divorced,1,Warden/ranger,81902.75,Diploma,4,SME,Phone,815.0,4,36852.46,0,Not Churned,,134095.32,1.0,2.0,21.0
0,Divorced,5,Corporate treasurer,89692.6,Bachelor's,15,SME,Phone,714.0,14,24534.21,1,Better Offers Elsewhere,2024-01-25,38246.76,1.0,9.0,45.0
0,Single,0,Environmental health practitioner,90776.09,High School,28,Retail,Phone,383.0,21,28031.49,1,Better Offers Elsewhere,2024-01-22,64970.23,1.0,7.0,47.0
0,Single,4,Charity officer,71283.92,Diploma,16,Corporate,Phone,318.0,20,49551.48,0,Not Churned,,112676.53,5.0,2.0,59.0
0,Married,2,"Engineer, maintenance (IT)",43762.26,Diploma,21,Corporate,Email,783.0,26,12182.41,0,Not Churned,,197331.43,1.0,4.0,52.0
1,Divorced,2,"Engineer, control and instrumentation",5317.64,Bachelor's,26,Retail,Phone,836.0,3,16837.91,0,Not Churned,,141402.24,4.0,7.0,77.0
1,Single,5,Chief Operating Officer,81780.97,High School,16,SME,Email,745.0,21,15755.91,0,Not Churned,,117680.34,1.0,4.0,64.0
0,Single,0,Audiological scientist,35719.9,Bachelor's,29,Corporate,Phone,592.0,4,49878.89,0,Not Churned,,216468.73,4.0,7.0,73.0
0,Single,2,Museum/gallery curator,56537.08,Diploma,15,Retail,Email,438.0,4,26004.5,0,Not Churned,,62303.76,5.0,0.0,27.0
1,Divorced,5,"Pilot, airline",80951.73,Master's,8,SME,Phone,818.0,8,13458.66,0,Not Churned,,985.93,2.0,0.0,75.0
0,Single,2,Games developer,55617.81,High School,10,Retail,Phone,533.0,8,15235.44,0,Not Churned,,110251.64,5.0,4.0,57.0
0,Single,2,"Teacher, secondary school",35147.7,High School,6,Retail,Email,530.0,26,21746.47,0,Not Churned,,50809.61,5.0,0.0,56.0
0,Single,4,Armed forces technical officer,30502.83,Master's,25,Corporate,Email,683.0,22,14138.37,0,Not Churned,,230516.19,2.0,7.0,41.0
0,Single,0,Ship broker,44121.78,Bachelor's,3,Retail,Email,316.0,8,23258.02,1,Service Issues,2024-07-08,75363.4,2.0,7.0,30.0
0,Married,5,Chief Technology Officer,29170.52,Diploma,27,SME,Email,321.0,24,41157.81,0,Not Churned,,29349.68,4.0,0.0,48.0
0,Single,5,Legal secretary,90954.54,Diploma,14,Retail,Email,533.0,15,42601.7,0,Not Churned,,228679.88,4.0,6.0,62.0
0,Married,1,Town planner,43636.86,Diploma,22,Corporate,Email,698.0,4,8968.77,0,Not Churned,,112663.12,4.0,2.0,60.0
1,Divorced,3,Ranger/warden,51921.07,Diploma,17,Retail,Phone,415.0,15,27645.33,0,Not Churned,,128512.82,5.0,10.0,41.0
1,Married,1,Financial risk analyst,38141.38,Master's,21,Corporate,Email,396.0,25,15342.33,0,Not Churned,,216525.08,4.0,3.0,71.0
1,Single,5,Radiation protection practitioner,12880.06,Master's,4,Retail,Phone,359.0,15,19138.11,1,Better Offers Elsewhere,2024-04-30,66126.16,1.0,10.0,74.0
0,Married,1,"Accountant, chartered certified",76503.55,Diploma,24,SME,Phone,649.0,2,16809.95,0,Not Churned,,193451.95,5.0,3.0,41.0
0,Married,1,"Engineer, production",89444.72,Master's,16,Corporate,Phone,579.0,2,44779.33,1,Relocation,2024-07-28,17865.68,4.0,7.0,71.0
0,Divorced,5,Building control surveyor,92356.88,Master's,26,Corporate,Email,374.0,26,21666.8,0,Not Churned,,190666.34,4.0,2.0,50.0
0,Married,5,"Sound technician, broadcasting/film/video",96933.86,High School,15,Retail,Email,692.0,12,17224.05,0,Not Churned,,203401.31,3.0,0.0,54.0
0,Single,0,Broadcast journalist,24158.5,High School,29,Retail,Email,429.0,6,39295.9,0,Not Churned,,233662.47,2.0,0.0,25.0
0,Married,2,Armed forces training and education officer,30151.69,High School,12,Retail,Phone,446.0,26,26556.94,0,Not Churned,,196421.83,3.0,4.0,52.0
1,Single,5,"Optician, dispensing",44751.44,High School,13,Retail,Phone,792.0,27,34614.81,0,Not Churned,,21810.78,3.0,3.0,44.0
0,Married,4,Fitness centre manager,92444.75,Bachelor's,19,SME,Email,535.0,23,38733.88,0,Not Churned,,34376.53,3.0,1.0,62.0
1,Divorced,0,Warehouse manager,7016.87,Master's,27,SME,Phone,641.0,9,43030.33,0,Not Churned,,126338.14,5.0,3.0,77.0
1,Married,0,Market researcher,79466.97,Diploma,11,Retail,Phone,452.0,28,32022.83,0,Not Churned,,52861.72,4.0,8.0,55.0
1,Single,5,"Designer, furniture",93064.09,High School,24,Retail,Email,753.0,1,22581.64,0,Not Churned,,232443.87,2.0,9.0,61.0
0,Divorced,2,Chartered public finance accountant,35382.84,Diploma,7,SME,Phone,459.0,8,39140.19,0,Not Churned,,238540.35,3.0,6.0,67.0
1,Single,3,Leisure centre manager,86845.8,Diploma,19,Corporate,Phone,589.0,4,2214.22,0,Not Churned,,82627.5,4.0,10.0,46.0
0,Single,2,"Therapist, speech and language",67542.12,High School,20,SME,Email,491.0,30,41492.29,0,Not Churned,,156576.93,3.0,10.0,53.0
1,Married,1,Water quality scientist,16451.15,Diploma,6,Corporate,Email,756.0,12,36953.29,0,Not Churned,,247731.56,1.0,0.0,38.0
1,Divorced,3,Sports development officer,98473.6,High School,26,Corporate,Email,707.0,23,19964.45,0,Not Churned,,89894.49,1.0,5.0,73.0
0,Married,1,Community development worker,71993.13,Bachelor's,10,SME,Email,843.0,24,21166.18,0,Not Churned,,101692.68,3.0,10.0,23.0
1,Married,0,Ecologist,45388.95,Diploma,28,SME,Email,601.0,27,29403.8,0,Not Churned,,169046.92,1.0,8.0,50.0
0,Married,4,Theme park manager,29643.5,High School,1,Retail,Email,364.0,22,31850.54,1,Account Closure,2024-04-06,609.49,4.0,8.0,21.0
0,Married,1,Chief Executive Officer,43817.03,Diploma,19,Corporate,Phone,526.0,16,42877.73,0,Not Churned,,209705.11,5.0,1.0,68.0
1,Divorced,3,"Teacher, primary school",71181.49,Master's,29,Corporate,Email,381.0,9,31381.48,0,Not Churned,,163111.77,5.0,2.0,58.0
1,Divorced,0,Therapeutic radiographer,74972.63,Bachelor's,18,Corporate,Email,642.0,11,31971.61,0,Not Churned,,17827.71,1.0,0.0,45.0
0,Single,1,"Engineer, chemical",38583.44,High School,24,Retail,Email,653.0,14,17866.4,0,Not Churned,,71785.67,5.0,9.0,69.0
1,Single,1,"Scientist, audiological",87031.01,High School,7,SME,Phone,409.0,25,23608.39,0,Not Churned,,223787.66,4.0,0.0,51.0
0,Single,0,Occupational psychologist,59604.25,High School,21,Retail,Email,683.0,16,24640.69,0,Not Churned,,110989.1,1.0,0.0,24.0
0,Divorced,0,Oncologist,13067.51,High School,2,Retail,Phone,839.0,2,46588.44,0,Not Churned,,42772.48,2.0,4.0,40.0
0,Single,5,Community education officer,62853.07,High School,6,Retail,Phone,384.0,16,37430.04,0,Not Churned,,74576.03,4.0,8.0,52.0
0,Married,4,Company secretary,72119.87,Diploma,1,Corporate,Email,662.0,17,24208.35,0,Not Churned,,63391.78,5.0,6.0,42.0
0,Divorced,5,Applications developer,95482.53,Master's,17,Retail,Email,409.0,1,20917.32,0,Not Churned,,77620.73,4.0,5.0,28.0
0,Married,5,Sales executive,22781.11,Diploma,29,Retail,Email,397.0,4,41772.72,0,Not Churned,,239827.64,2.0,6.0,49.0
1,Single,2,Estate manager/land agent,82921.97,Diploma,12,SME,Phone,494.0,22,33736.51,0,Not Churned,,118973.1,4.0,10.0,66.0
1,Divorced,4,Freight forwarder,33242.05,Bachelor's,27,Retail,Email,692.0,4,12323.72,0,Not Churned,,76297.25,2.0,3.0,28.0
1,Married,1,"Surveyor, land/geomatics",64598.68,High School,18,SME,Phone,792.0,13,36516.47,0,Not Churned,,141178.48,4.0,5.0,67.0
0,Divorced,1,"Accountant, chartered certified",47175.64,Bachelor's,12,Retail,Phone,736.0,13,1446.19,0,Not Churned,,78650.69,2.0,6.0,40.0
0,Married,2,"Solicitor, Scotland",18573.12,Master's,10,Corporate,Email,343.0,3,8955.72,0,Not Churned,,110494.95,1.0,3.0,54.0
1,Divorced,3,Prison officer,49526.13,High School,22,Corporate,Phone,755.0,16,19076.92,0,Not Churned,,105069.57,3.0,3.0,43.0
1,Divorced,2,Bookseller,60795.63,Bachelor's,12,Corporate,Phone,592.0,7,26254.87,0,Not Churned,,143829.98,3.0,0.0,65.0
1,Single,1,Public affairs consultant,39507.47,Diploma,2,SME,Phone,665.0,22,31322.78,0,Not Churned,,82901.95,1.0,6.0,63.0
1,Single,0,Fitness centre manager,78851.36,Bachelor's,27,Corporate,Email,651.0,23,43278.15,0,Not Churned,,33600.1,4.0,1.0,40.0
0,Divorced,3,Youth worker,67385.34,Bachelor's,19,SME,Email,785.0,4,14100.25,0,Not Churned,,82295.97,5.0,4.0,19.0
0,Divorced,5,Sports coach,16019.59,Bachelor's,26,Retail,Phone,399.0,11,10864.03,0,Not Churned,,171364.77,4.0,3.0,53.0
0,Single,3,Ecologist,91414.88,Diploma,16,SME,Phone,509.0,30,4331.13,0,Not Churned,,118425.58,3.0,5.0,25.0
0,Divorced,4,Food technologist,58414.41,Bachelor's,29,Corporate,Email,345.0,23,17049.95,0,Not Churned,,236905.02,3.0,8.0,34.0
0,Married,2,Secretary/administrator,62347.91,Master's,22,Corporate,Phone,805.0,28,46447.16,0,Not Churned,,85579.99,5.0,9.0,28.0
0,Single,2,Police officer,81917.45,Diploma,11,Corporate,Phone,300.0,11,29357.99,0,Not Churned,,236417.88,4.0,2.0,73.0
0,Single,1,Industrial/product designer,67145.47,Master's,11,Retail,Email,699.0,17,30340.17,0,Not Churned,,114893.98,5.0,9.0,28.0
1,Divorced,0,Newspaper journalist,25474.76,Master's,2,SME,Email,520.0,13,25647.97,1,Service Issues,2024-04-22,2765.69,1.0,1.0,66.0
0,Married,0,"Engineer, drilling",12218.37,Bachelor's,8,SME,Email,663.0,23,43161.29,0,Not Churned,,129211.37,5.0,4.0,24.0
1,Divorced,4,Ranger/warden,57814.78,High School,16,SME,Email,553.0,13,14441.91,0,Not Churned,,156412.08,2.0,3.0,42.0
1,Divorced,5,Careers information officer,30679.11,Bachelor's,16,Retail,Email,353.0,25,27297.33,0,Not Churned,,235212.19,2.0,10.0,72.0
1,Divorced,5,Media planner,12970.72,Diploma,3,Retail,Phone,619.0,3,47095.45,0,Not Churned,,154132.76,3.0,7.0,58.0
1,Single,4,Ophthalmologist,34285.86,Diploma,18,SME,Email,723.0,22,23541.92,0,Not Churned,,15901.0,4.0,5.0,57.0
1,Single,3,"Horticulturist, commercial",29683.69,High School,13,Corporate,Email,551.0,22,28783.62,0,Not Churned,,169208.24,4.0,9.0,74.0
0,Divorced,3,General practice doctor,61597.4,High School,12,Retail,Phone,587.0,28,16959.92,0,Not Churned,,118238.26,5.0,8.0,60.0
1,Single,1,Merchant navy officer,78021.89,High School,17,SME,Phone,410.0,13,49692.8,1,Relocation,2024-03-05,35131.11,4.0,10.0,34.0
1,Divorced,5,Statistician,71611.24,High School,10,Retail,Email,662.0,12,44784.82,0,Not Churned,,79232.86,2.0,6.0,30.0
1,Divorced,5,"Copywriter, advertising",67804.06,Master's,21,Retail,Phone,549.0,13,41512.92,0,Not Churned,,226391.03,2.0,7.0,55.0
0,Divorced,0,Local government officer,96921.72,Master's,23,Corporate,Email,519.0,4,28212.92,1,Relocation,2024-05-31,12961.3,5.0,8.0,25.0
1,Single,5,"Administrator, arts",93165.74,High School,3,Retail,Phone,383.0,23,23539.06,0,Not Churned,,202110.26,5.0,1.0,48.0
1,Single,1,Commissioning editor,63213.88,Diploma,15,SME,Email,824.0,22,10426.43,0,Not Churned,,189970.99,3.0,5.0,47.0
0,Married,2,Transport planner,99927.7,Bachelor's,19,Retail,Email,585.0,28,31627.98,0,Not Churned,,75565.85,5.0,10.0,33.0
0,Single,4,Colour technologist,64908.68,High School,1,Corporate,Email,706.0,20,14202.27,0,Not Churned,,151293.43,4.0,9.0,74.0
1,Divorced,4,Homeopath,41184.94,Bachelor's,5,SME,Phone,648.0,9,44895.13,0,Not Churned,,129962.65,5.0,2.0,65.0
1,Single,2,Jewellery designer,90876.19,Master's,7,Corporate,Phone,538.0,19,45913.08,0,Not Churned,,84365.58,2.0,10.0,66.0
0,Married,4,"Solicitor, Scotland",34986.15,High School,10,Corporate,Email,744.0,14,23368.44,0,Not Churned,,143444.42,3.0,2.0,61.0
1,Single,3,"Buyer, industrial",38926.39,Master's,13,Retail,Email,339.0,25,16513.21,0,Not Churned,,223887.97,1.0,10.0,52.0
0,Married,4,Marine scientist,39874.27,Master's,30,Retail,Phone,457.0,9,33999.14,0,Not Churned,,122867.45,1.0,10.0,20.0
1,Married,3,Physiological scientist,66853.71,Master's,13,Corporate,Phone,658.0,3,5838.13,0,Not Churned,,135773.56,3.0,7.0,69.0
0,Married,4,Occupational hygienist,54609.24,Master's,17,Retail,Email,815.0,22,16726.91,0,Not Churned,,30973.12,1.0,5.0,59.0
0,Married,3,Exercise physiologist,33706.65,Master's,30,SME,Phone,637.0,25,44717.44,0,Not Churned,,193435.18,2.0,7.0,21.0
0,Divorced,5,Immunologist,34676.58,Master's,16,Retail,Email,339.0,8,28651.27,0,Not Churned,,171704.09,3.0,8.0,40.0
1,Single,4,Aeronautical engineer,95796.95,Diploma,16,Retail,Phone,811.0,24,18515.63,0,Not Churned,,174479.18,2.0,1.0,34.0
1,Married,1,Investment analyst,81677.7,Diploma,14,Corporate,Phone,745.0,19,39881.68,0,Not Churned,,37298.16,4.0,10.0,26.0
0,Divorced,5,Leisure centre manager,43304.85,Bachelor's,21,Retail,Email,699.0,5,20254.42,0,Not Churned,,31994.05,3.0,2.0,31.0
1,Single,2,Furniture conservator/restorer,80921.98,Diploma,9,Corporate,Email,416.0,12,35585.98,0,Not Churned,,115647.07,2.0,10.0,34.0
0,Single,0,Immigration officer,96872.85,High School,8,SME,Phone,395.0,21,21275.28,0,Not Churned,,101742.98,3.0,10.0,45.0
1,Married,0,Fashion designer,32793.82,Bachelor's,4,Corporate,Email,824.0,15,16318.73,1,Better Offers Elsewhere,2024-02-28,35296.78,1.0,10.0,25.0
1,Single,5,"Engineer, agricultural",55097.63,Master's,21,Retail,Phone,642.0,19,15860.46,0,Not Churned,,57823.41,1.0,7.0,62.0
1,Married,4,Management consultant,84143.73,Diploma,14,SME,Phone,737.0,14,8431.66,0,Not Churned,,122337.84,2.0,10.0,56.0
0,Married,0,Amenity horticulturist,91971.31,High School,25,Corporate,Phone,551.0,4,5118.33,0,Not Churned,,212500.26,4.0,1.0,19.0
0,Divorced,4,"Scientist, marine",80562.32,High School,24,SME,Phone,439.0,10,27603.63,0,Not Churned,,94997.53,4.0,2.0,53.0
0,Married,2,Environmental education officer,36527.18,Diploma,30,Retail,Phone,819.0,1,29010.32,0,Not Churned,,175366.01,3.0,0.0,25.0
1,Married,5,Advertising account planner,21821.98,Diploma,10,Retail,Phone,603.0,4,18088.41,0,Not Churned,,183872.63,4.0,3.0,40.0
0,Married,5,Charity officer,53194.07,Bachelor's,24,Retail,Phone,319.0,7,19550.61,0,Not Churned,,97981.83,3.0,5.0,40.0
0,Single,0,Theatre director,72166.81,Diploma,3,Corporate,Phone,443.0,20,26621.43,1,Account Closure,2024-06-18,13177.5,1.0,10.0,56.0
1,Single,1,Veterinary surgeon,98759.68,Diploma,14,SME,Phone,759.0,10,4185.52,0,Not Churned,,102435.12,1.0,6.0,24.0
0,Married,3,Physiological scientist,51018.18,Bachelor's,24,Retail,Phone,306.0,23,4401.82,0,Not Churned,,88385.74,2.0,2.0,26.0
0,Divorced,5,Therapeutic radiographer,69797.72,High School,21,Corporate,Email,657.0,29,41981.93,0,Not Churned,,196336.91,4.0,6.0,36.0
1,Single,4,Geographical information systems officer,91405.06,Bachelor's,25,Corporate,Email,577.0,14,32215.81,0,Not Churned,,178804.88,4.0,3.0,62.0
0,Married,0,Data processing manager,96157.15,Bachelor's,2,Retail,Email,603.0,11,35389.82,1,Account Closure,2024-05-24,33152.07,2.0,10.0,69.0
1,Single,3,"Therapist, occupational",56673.74,High School,14,Corporate,Phone,487.0,14,2716.71,0,Not Churned,,97192.8,1.0,1.0,43.0
0,Married,0,Advertising copywriter,31700.47,Diploma,25,SME,Phone,712.0,26,37165.07,0,Not Churned,,128575.04,3.0,8.0,59.0
0,Married,0,Forest/woodland manager,36969.75,High School,3,Retail,Phone,533.0,7,19525.04,0,Not Churned,,160304.3,1.0,2.0,34.0
0,Single,4,Market researcher,28477.12,Bachelor's,2,Corporate,Phone,563.0,19,26611.95,0,Not Churned,,111216.28,2.0,9.0,29.0
1,Divorced,3,Homeopath,37824.98,Diploma,26,SME,Phone,780.0,4,9359.36,0,Not Churned,,173000.38,1.0,9.0,57.0
0,Divorced,0,Theatre director,45267.37,Bachelor's,26,Retail,Phone,822.0,25,25246.78,0,Not Churned,,142554.44,3.0,5.0,69.0
1,Divorced,0,Print production planner,88107.0,Diploma,30,Retail,Phone,401.0,18,28540.04,1,Better Offers Elsewhere,2024-02-25,15133.35,4.0,7.0,38.0
1,Married,0,Media buyer,9815.24,Master's,23,Retail,Email,751.0,22,31799.63,0,Not Churned,,23567.2,1.0,0.0,61.0
0,Divorced,2,Public librarian,21541.88,High School,26,Corporate,Phone,587.0,15,11529.28,0,Not Churned,,61381.1,3.0,3.0,35.0
0,Divorced,2,Mechanical engineer,42969.57,Diploma,20,SME,Email,404.0,12,28459.91,0,Not Churned,,158049.69,4.0,1.0,55.0
1,Divorced,1,Academic librarian,36118.7,Bachelor's,8,Retail,Phone,648.0,17,34530.6,0,Not Churned,,66322.1,2.0,9.0,24.0
0,Married,2,Exercise physiologist,14513.86,Bachelor's,23,SME,Phone,517.0,24,39807.44,0,Not Churned,,72424.07,5.0,10.0,31.0
0,Single,0,Chief of Staff,90182.4,High School,21,SME,Email,588.0,14,33899.58,0,Not Churned,,241185.81,3.0,3.0,21.0
0,Single,4,"Editor, magazine features",14865.74,Diploma,4,Corporate,Email,743.0,10,48836.12,0,Not Churned,,25750.77,5.0,0.0,75.0
1,Married,5,Publishing copy,19369.01,Bachelor's,8,Retail,Email,380.0,12,32617.0,0,Not Churned,,152296.11,5.0,10.0,21.0
1,Divorced,0,Economist,37332.77,Bachelor's,26,SME,Phone,770.0,29,32133.12,0,Not Churned,,226061.73,1.0,1.0,63.0
0,Single,4,Estate manager/land agent,19627.92,Diploma,29,SME,Email,659.0,6,9688.33,0,Not Churned,,24798.61,5.0,10.0,63.0
0,Single,1,"Designer, blown glass/stained glass",41838.44,High School,26,SME,Phone,849.0,18,34315.8,0,Not Churned,,149340.44,3.0,10.0,63.0
0,Divorced,3,Estate agent,75084.15,Master's,7,SME,Phone,446.0,30,7346.77,0,Not Churned,,187418.33,4.0,9.0,61.0
0,Single,0,Heritage manager,18648.74,Master's,20,Corporate,Phone,503.0,28,9763.94,0,Not Churned,,226406.94,1.0,6.0,75.0
1,Single,4,"Producer, radio",62474.97,Master's,28,Corporate,Phone,362.0,18,19907.91,0,Not Churned,,114595.75,2.0,7.0,23.0
0,Single,2,"Civil engineer, contracting",11743.71,High School,21,SME,Phone,640.0,22,28826.27,1,Service Issues,2024-04-24,45281.88,1.0,9.0,47.0
1,Single,3,Adult nurse,45317.42,Diploma,12,SME,Phone,807.0,9,9276.56,0,Not Churned,,49122.26,1.0,3.0,56.0
1,Single,5,Toxicologist,6230.98,Bachelor's,25,Corporate,Email,518.0,15,48571.87,0,Not Churned,,247302.87,4.0,7.0,58.0
1,Married,5,"Scientist, research (maths)",61187.88,Bachelor's,29,Corporate,Phone,663.0,26,24180.61,0,Not Churned,,178474.63,5.0,1.0,59.0
1,Divorced,0,"Designer, industrial/product",92489.42,Master's,11,Corporate,Phone,485.0,1,26475.5,0,Not Churned,,35953.22,5.0,4.0,54.0
1,Divorced,4,Private music teacher,50528.81,High School,19,SME,Email,570.0,26,31432.97,0,Not Churned,,97206.23,2.0,9.0,76.0
1,Single,4,Psychiatrist,23093.56,Master's,22,Retail,Phone,374.0,27,14891.88,0,Not Churned,,237197.15,3.0,6.0,69.0
0,Married,3,Secretary/administrator,15468.73,Diploma,28,SME,Email,576.0,2,10771.48,0,Not Churned,,117473.87,3.0,6.0,53.0
1,Married,2,Dance movement psychotherapist,8008.27,Bachelor's,18,SME,Phone,755.0,19,46382.69,0,Not Churned,,116083.58,3.0,1.0,45.0
1,Divorced,5,Manufacturing systems engineer,31747.32,High School,23,Corporate,Email,830.0,15,44845.93,0,Not Churned,,33654.38,2.0,1.0,36.0
1,Married,1,Physiological scientist,78088.21,High School,21,Retail,Email,332.0,13,10616.13,0,Not Churned,,50496.29,4.0,2.0,52.0
0,Divorced,4,Scientific laboratory technician,65059.22,High School,10,Retail,Email,697.0,16,49542.1,0,Not Churned,,13433.06,5.0,3.0,45.0
0,Single,3,Advertising account planner,41468.55,Diploma,8,Retail,Email,639.0,4,38308.55,0,Not Churned,,129552.64,2.0,7.0,64.0
