Gender,Marital Status,Number of Dependents,Occupation,Income,Education Level,Customer Tenure,Customer Segment,Preferred Communication Channel,Credit Score,Credit History Length,Outstanding Loans,Churn Flag,Churn Reason,Balance,NumOfProducts,NumComplaints,Age,Days Since Churn,Debt-to-Income Ratio,Products per Tenure,Complaints per Product
1,0,2,391,64168.56,3,8,0,0,393.0,13,4520.66,0,2,81893.35,5.0,1.0,44.0,-1.0,0.07044866756137957,0.5555555555555556,0.16666666666666666
1,1,1,143,78139.93,2,7,0,0,821.0,25,38087.84,0,2,162721.56,3.0,0.0,46.0,-1.0,0.48742496410012015,0.375,0.0
1,1,0,587,41529.72,2,29,1,1,802.0,10,46939.52,0,2,52862.19,4.0,2.0,38.0,-1.0,1.1302361240065184,0.13333333333333333,0.4
1,2,2,230,72951.04,1,7,0,1,609.0,15,40858.78,0,2,213178.04,3.0,6.0,33.0,-1.0,0.560077278167958,0.375,1.5
0,2,1,302,29056.38,1,18,0,0,362.0,26,35412.42,0,2,218522.58,5.0,2.0,64.0,-1.0,1.218706572994537,0.2631578947368421,0.3333333333333333
0,0,5,631,24949.24,3,22,2,0,443.0,27,1819.22,0,2,23499.04,5.0,3.0,53.0,-1.0,0.07291392788205645,0.21739130434782608,0.5
0,0,2,136,91321.76,3,15,2,1,542.0,9,38070.5,0,2,121573.74,1.0,1.0,73.0,-1.0,0.41687855250980155,0.0625,0.5
0,1,2,365,7458.03,3,1,2,0,372.0,11,27595.53,0,2,104572.7,1.0,0.0,49.0,-1.0,3.6996137567485317,0.5,0.0
1,1,4,415,76306.55,0,11,2,1,316.0,15,12207.55,0,2,63421.82,5.0,2.0,67.0,-1.0,0.15997827213689864,0.4166666666666667,0.3333333333333333
1,0,3,299,93302.74,3,6,1,1,546.0,11,37540.57,0,2,74753.9,3.0,9.0,39.0,-1.0,0.40234796590147404,0.42857142857142855,2.25
1,0,3,149,10677.67,2,17,1,0,412.0,28,5475.13,0,2,106223.79,1.0,8.0,55.0,-1.0,0.5127164712459511,0.05555555555555555,4.0
0,0,2,18,30099.34,0,14,1,0,794.0,22,36536.97,0,2,244463.1,2.0,10.0,42.0,-1.0,1.213839112780786,0.13333333333333333,3.3333333333333335
1,2,2,559,99068.17,2,13,2,0,527.0,15,37540.88,0,2,183943.29,2.0,6.0,53.0,-1.0,0.37893605043829476,0.14285714285714285,2.0
1,1,1,79,45407.14,1,11,0,0,829.0,11,20732.68,0,2,114828.8,1.0,2.0,54.0,-1.0,0.4565850968570834,0.08333333333333333,1.0
0,1,4,405,7383.59,0,2,1,1,604.0,20,27158.03,0,2,32382.85,3.0,0.0,47.0,-1.0,3.677662537798307,1.0,0.0
0,2,5,230,57210.24,0,11,1,1,446.0,11,24672.61,0,2,58972.88,3.0,7.0,64.0,-1.0,0.4312545926290009,0.25,1.75
1,1,3,591,95656.36,0,30,1,1,818.0,10,19706.1,0,2,65952.39,5.0,2.0,63.0,-1.0,0.20600714884876603,0.16129032258064516,0.3333333333333333
1,1,2,190,9674.3,0,27,2,1,379.0,3,27784.57,1,1,9365.88,4.0,8.0,71.0,314.0,2.8717011358820916,0.14285714285714285,1.6
1,2,1,239,35283.0,1,3,0,1,344.0,5,34056.98,0,2,21997.18,5.0,4.0,27.0,-1.0,0.965224464346446,1.25,0.6666666666666666
1,2,2,507,42546.5,1,30,1,0,450.0,16,7544.1,0,2,122525.32,3.0,3.0,35.0,-1.0,0.17731006522122333,0.0967741935483871,0.75
0,1,4,1,69573.67,1,21,0,1,458.0,19,14556.87,0,2,210148.17,4.0,5.0,37.0,-1.0,0.2092265762812817,0.18181818181818182,1.0
0,1,1,4,70235.36,0,10,2,1,746.0,10,46724.34,0,2,92890.36,3.0,2.0,51.0,-1.0,0.6652443264428851,0.2727272727272727,0.5
1,1,3,316,86072.37,0,18,0,1,500.0,6,43946.15,0,2,79020.41,3.0,2.0,30.0,-1.0,0.5105661600097684,0.15789473684210525,0.5
0,0,4,364,59532.84,1,9,2,1,722.0,6,36628.59,0,2,183917.85,2.0,0.0,26.0,-1.0,0.6152566338741126,0.2,0.0
1,2,4,71,40049.18,3,7,0,1,377.0,7,43266.97,0,2,138160.57,2.0,10.0,43.0,-1.0,1.0803189898272618,0.25,3.3333333333333335
0,1,5,528,7250.78,1,13,2,0,363.0,22,21668.82,0,2,124395.12,2.0,6.0,61.0,-1.0,2.9880691361293366,0.14285714285714285,2.0
1,1,0,204,49113.43,3,30,0,0,524.0,23,43539.71,0,2,206485.22,2.0,7.0,26.0,-1.0,0.8864952723670009,0.06451612903225806,2.3333333333333335
0,2,1,207,67206.38,3,2,0,1,416.0,14,16953.72,0,2,126245.51,1.0,2.0,63.0,-1.0,0.25225979646878066,0.3333333333333333,1.0
0,2,1,277,33796.14,0,25,0,1,730.0,3,26320.67,0,2,229430.49,3.0,0.0,72.0,-1.0,0.7787839444402692,0.11538461538461539,0.0
0,0,5,11,23883.09,2,28,1,1,628.0,1,4413.01,0,2,68600.38,3.0,4.0,38.0,-1.0,0.18476776799953443,0.10344827586206896,1.0
0,1,5,190,80868.96,3,9,2,0,587.0,28,3660.93,1,1,17765.19,3.0,7.0,42.0,423.0,0.04526934352384989,0.3,1.75
1,0,1,449,55333.2,3,28,2,0,314.0,19,37393.02,1,4,3961.18,2.0,8.0,51.0,364.0,0.6757668855789005,0.06896551724137931,2.6666666666666665
1,0,0,305,13947.94,3,18,2,0,832.0,14,1770.13,0,2,218246.35,2.0,0.0,50.0,-1.0,0.12690068205899516,0.10526315789473684,0.0
1,1,2,356,38841.51,1,27,2,1,795.0,15,34165.72,0,2,200775.33,2.0,8.0,34.0,-1.0,0.8795960920136211,0.07142857142857142,2.6666666666666665
1,2,4,593,10043.63,0,22,1,0,414.0,2,9663.91,0,2,75267.44,2.0,3.0,62.0,-1.0,0.9620971603732542,0.08695652173913043,1.0
1,0,0,637,76838.07,2,8,2,0,567.0,5,1046.63,0,2,94043.72,2.0,7.0,72.0,-1.0,0.013621065429344733,0.2222222222222222,2.3333333333333335
1,1,4,115,63023.17,2,4,2,0,654.0,1,42281.56,0,2,149085.95,5.0,8.0,41.0,-1.0,0.6708784899507602,1.0,1.3333333333333333
1,2,4,541,66471.18,0,5,2,0,777.0,17,25985.62,0,2,230040.41,4.0,6.0,54.0,-1.0,0.3909247447578822,0.6666666666666666,1.2
1,2,3,278,27476.54,2,17,2,0,361.0,24,47977.52,1,3,49232.68,1.0,8.0,30.0,452.0,1.746063148302213,0.05555555555555555,4.0
0,1,4,386,85375.15,0,17,0,1,776.0,25,20392.85,0,2,180993.13,4.0,1.0,58.0,-1.0,0.2388588616375885,0.2222222222222222,0.2
1,1,2,574,48196.42,0,7,0,0,728.0,4,10172.24,1,3,19371.18,2.0,6.0,69.0,409.0,0.21105362071247796,0.25,2.0
0,2,5,533,44761.53,2,13,2,0,461.0,28,15594.49,0,2,174966.38,2.0,7.0,35.0,-1.0,0.34838267631431913,0.14285714285714285,2.3333333333333335
1,0,5,255,84886.91,0,5,1,0,321.0,12,4414.81,0,2,57245.82,4.0,0.0,42.0,-1.0,0.052007523804037586,0.6666666666666666,0.0
1,1,5,119,12136.32,3,27,1,1,486.0,14,33673.48,0,2,44553.27,2.0,1.0,29.0,-1.0,2.7743752327531945,0.07142857142857142,0.3333333333333333
0,0,0,284,44149.55,2,24,1,0,592.0,30,38223.57,0,2,172059.64,1.0,10.0,36.0,-1.0,0.8657552397422003,0.04,5.0
0,0,2,423,49191.73,2,17,0,0,762.0,27,26827.25,0,2,234439.16,1.0,4.0,26.0,-1.0,0.5453498921486976,0.05555555555555555,2.0
1,1,1,270,30221.55,0,15,0,1,641.0,5,9136.78,0,2,118366.48,3.0,5.0,45.0,-1.0,0.30231664766871097,0.1875,1.25
0,2,4,18,18599.8,3,15,1,1,356.0,4,18626.59,0,2,168499.94,1.0,6.0,36.0,-1.0,1.0013864995053976,0.0625,3.0
1,2,0,142,97854.94,0,6,1,0,329.0,29,30348.71,1,4,6960.17,3.0,1.0,55.0,429.0,0.31013661510992585,0.42857142857142855,0.25
1,2,1,547,90055.06,0,28,2,0,556.0,17,35026.77,1,0,5641.2,1.0,8.0,47.0,372.0,0.388944064397221,0.034482758620689655,4.0
0,0,3,101,43366.45,1,16,1,0,480.0,22,29019.92,1,4,21866.05,3.0,4.0,69.0,302.0,0.6691636238699762,0.17647058823529413,1.0
0,1,0,392,26774.86,2,14,1,1,648.0,13,29617.57,0,2,243536.49,3.0,4.0,73.0,-1.0,1.106129551020957,0.2,1.0
1,2,2,416,32587.05,1,17,0,0,833.0,18,28590.69,0,2,41967.62,3.0,7.0,68.0,-1.0,0.877336631065682,0.16666666666666666,1.75
1,2,3,159,44596.43,0,3,2,1,674.0,25,36418.89,0,2,189220.68,5.0,1.0,72.0,-1.0,0.8166140963728179,1.25,0.16666666666666666
0,2,2,202,88304.13,3,26,2,0,432.0,1,46187.67,0,2,78571.72,2.0,8.0,53.0,-1.0,0.5230462828150527,0.07407407407407407,2.6666666666666665
0,2,1,188,63142.45,0,5,1,0,365.0,1,14191.61,0,2,119640.72,4.0,9.0,22.0,-1.0,0.22475189429782505,0.6666666666666666,1.8
1,1,1,265,26413.65,1,8,1,1,651.0,21,39284.23,0,2,189647.36,3.0,0.0,50.0,-1.0,1.4872137242022894,0.3333333333333333,0.0
0,2,5,91,92618.9,0,27,0,0,675.0,18,2330.43,0,2,67377.24,1.0,4.0,31.0,-1.0,0.02516122345197954,0.03571428571428571,2.0
1,2,5,501,75712.13,2,3,1,0,719.0,13,4770.22,0,2,165911.74,1.0,10.0,65.0,-1.0,0.06300386736091877,0.25,5.0
1,1,4,237,54254.85,0,17,2,1,375.0,24,49749.99,0,2,24739.89,4.0,2.0,45.0,-1.0,0.916951628257598,0.2222222222222222,0.4
1,0,2,192,84223.06,3,19,1,1,795.0,28,25210.16,0,2,233056.41,4.0,3.0,41.0,-1.0,0.2993225451254665,0.2,0.6
0,2,0,507,37201.31,0,29,0,1,756.0,7,35752.0,0,2,218850.54,5.0,1.0,59.0,-1.0,0.9610155928489388,0.16666666666666666,0.16666666666666666
0,0,3,342,56540.75,3,6,0,0,564.0,9,25712.14,0,2,202563.42,5.0,4.0,68.0,-1.0,0.4547460946999341,0.7142857142857143,0.6666666666666666
1,1,5,50,54845.4,0,13,0,1,595.0,27,15289.52,0,2,74872.62,1.0,8.0,57.0,-1.0,0.2787698007526474,0.07142857142857142,4.0
1,0,3,341,90781.9,1,24,2,1,681.0,12,16926.13,0,2,115858.45,5.0,3.0,56.0,-1.0,0.1864462360202197,0.2,0.5
1,2,5,25,16107.33,0,11,0,1,442.0,26,4204.45,1,1,5366.32,4.0,10.0,39.0,379.0,0.2610109179536302,0.3333333333333333,2.0
1,0,3,597,22244.68,2,21,2,1,502.0,6,34381.19,0,2,153371.58,3.0,4.0,58.0,-1.0,1.5455220968745393,0.13636363636363635,1.0
0,0,1,262,12713.66,2,6,1,0,727.0,6,19644.42,0,2,138017.11,1.0,7.0,60.0,-1.0,1.5450212589247372,0.14285714285714285,3.5
0,2,3,85,77401.43,2,30,0,1,591.0,11,5131.8,1,0,10650.41,5.0,10.0,68.0,421.0,0.06630024406210504,0.16129032258064516,1.6666666666666667
1,2,2,604,21100.17,2,1,2,1,628.0,9,8841.57,0,2,173817.84,2.0,3.0,60.0,-1.0,0.4190085194328087,1.0,1.0
1,1,2,636,54110.34,3,27,0,0,815.0,6,44166.56,1,3,8172.98,2.0,5.0,40.0,361.0,0.816216342082824,0.07142857142857142,1.6666666666666667
1,2,3,147,61822.96,1,4,2,1,848.0,22,38787.79,0,2,103691.06,4.0,2.0,38.0,-1.0,0.6273909015210284,0.8,0.4
0,2,1,558,53444.42,2,14,0,0,773.0,8,17180.16,0,2,87273.19,4.0,2.0,70.0,-1.0,0.3214524275419671,0.26666666666666666,0.4
1,1,5,348,72468.4,1,4,1,0,560.0,28,42331.88,0,2,205173.94,5.0,2.0,59.0,-1.0,0.5841345450631577,1.0,0.3333333333333333
1,1,5,116,98018.85,3,3,0,0,574.0,30,19495.63,0,2,200553.16,4.0,7.0,59.0,-1.0,0.1988947136727918,1.0,1.4
1,1,2,120,31271.17,0,30,0,0,384.0,28,6471.71,0,2,111380.25,4.0,4.0,61.0,-1.0,0.206947902879781,0.12903225806451613,0.8
1,2,4,412,9781.26,1,22,2,1,331.0,19,39010.83,1,0,19491.67,3.0,10.0,33.0,373.0,3.9879158803793806,0.13043478260869565,2.5
1,2,1,230,32317.94,0,14,2,1,632.0,22,17292.21,0,2,132056.0,3.0,6.0,59.0,-1.0,0.5350487980113209,0.2,1.5
1,0,5,632,68884.35,0,24,0,0,574.0,15,32346.77,0,2,103870.15,2.0,7.0,29.0,-1.0,0.46957400956807216,0.08,2.3333333333333335
1,2,1,417,79994.43,3,22,0,0,420.0,15,42482.07,0,2,26815.65,4.0,2.0,63.0,-1.0,0.5310562115860868,0.17391304347826086,0.4
0,1,1,525,93688.44,1,30,2,1,333.0,22,19023.39,0,2,237280.06,5.0,9.0,30.0,-1.0,0.20304732315616358,0.16129032258064516,1.5
1,1,3,12,40347.35,1,5,0,0,463.0,25,3364.82,0,2,194956.44,1.0,5.0,30.0,-1.0,0.08339424040883953,0.16666666666666666,2.5
0,0,3,35,94402.58,1,10,2,1,320.0,15,46299.52,0,2,124922.8,3.0,2.0,23.0,-1.0,0.4904424175439109,0.2727272727272727,0.5
0,1,5,588,5641.64,3,5,0,0,800.0,29,25190.75,0,2,139568.13,1.0,7.0,75.0,-1.0,4.46435533721804,0.16666666666666666,3.5
0,2,2,196,54676.56,0,12,0,1,772.0,5,38797.79,0,2,230511.07,3.0,0.0,58.0,-1.0,0.709574275077381,0.23076923076923078,0.0
1,0,1,101,90419.45,0,7,1,0,801.0,20,3907.79,0,2,41803.13,5.0,9.0,24.0,-1.0,0.04321798885097342,0.625,1.5
0,1,2,574,83430.44,1,27,0,1,396.0,20,39462.97,1,4,22021.32,1.0,9.0,66.0,424.0,0.47299878798687883,0.03571428571428571,4.5
1,2,5,559,42905.2,3,11,1,0,698.0,17,2227.02,0,2,237055.28,2.0,10.0,24.0,-1.0,0.051904386778600764,0.16666666666666666,3.3333333333333335
1,1,3,82,32856.47,2,13,2,1,489.0,3,29096.36,0,2,73136.04,5.0,3.0,66.0,-1.0,0.8855325744800193,0.35714285714285715,0.5
0,0,3,621,97080.99,3,15,1,0,795.0,26,16948.13,0,2,206239.52,4.0,0.0,26.0,-1.0,0.17457542846000582,0.25,0.0
0,2,0,492,83624.51,0,19,0,1,539.0,3,20109.53,0,2,184540.77,2.0,1.0,36.0,-1.0,0.24047123897958889,0.1,0.3333333333333333
1,2,2,117,91380.32,0,18,0,0,644.0,1,19909.36,0,2,60168.1,4.0,8.0,26.0,-1.0,0.21787122357173216,0.21052631578947367,1.6
0,1,0,41,9931.99,2,30,2,0,311.0,24,14961.47,1,4,27744.48,4.0,10.0,37.0,431.0,1.5062403163599278,0.12903225806451613,2.0
0,0,4,520,14995.86,1,2,0,1,538.0,7,31278.65,0,2,63808.68,5.0,4.0,43.0,-1.0,2.085679935666533,1.6666666666666667,0.6666666666666666
1,1,4,252,81662.4,2,29,2,1,758.0,8,42725.46,0,2,171969.63,4.0,1.0,54.0,-1.0,0.5231898255522058,0.13333333333333333,0.2
1,0,1,26,69270.21,3,2,2,0,582.0,30,2802.39,0,2,138195.38,2.0,10.0,36.0,-1.0,0.04045533490753229,0.6666666666666666,3.3333333333333335
1,0,1,238,32887.81,2,30,0,0,842.0,19,44796.49,0,2,197956.0,3.0,0.0,49.0,-1.0,1.3620587062894645,0.0967741935483871,0.0
1,0,2,593,14659.2,1,27,1,1,496.0,14,30660.89,0,2,135263.14,3.0,7.0,28.0,-1.0,2.091437361018267,0.10714285714285714,1.75
1,0,3,372,40912.62,1,21,1,0,494.0,14,44429.04,0,2,200044.48,5.0,6.0,46.0,-1.0,1.085922976260717,0.22727272727272727,1.0
1,0,1,614,23013.41,1,1,0,1,718.0,23,21924.86,0,2,187033.59,4.0,7.0,41.0,-1.0,0.952657921710789,2.0,1.4
0,2,4,622,14026.34,2,25,0,0,414.0,12,13402.85,0,2,90844.78,4.0,5.0,51.0,-1.0,0.9554805116294323,0.15384615384615385,1.0
1,2,4,446,92726.15,0,26,0,1,524.0,30,5646.17,0,2,156099.35,3.0,7.0,59.0,-1.0,0.06089014921735436,0.1111111111111111,1.75
0,1,4,337,71994.34,2,12,1,0,339.0,27,42952.65,0,2,163681.21,4.0,1.0,39.0,-1.0,0.5966031968180163,0.3076923076923077,0.2
0,0,5,173,22033.01,2,6,1,1,582.0,18,5401.14,0,2,144202.32,1.0,4.0,66.0,-1.0,0.24512741893100715,0.14285714285714285,2.0
1,1,2,287,86151.87,3,4,1,0,728.0,15,19728.12,0,2,155791.41,2.0,8.0,30.0,-1.0,0.22898970167795918,0.4,2.6666666666666665
0,1,4,512,19633.78,1,2,0,1,659.0,2,35145.27,0,2,248102.61,2.0,4.0,32.0,-1.0,1.789949772801121,0.6666666666666666,1.3333333333333333
1,2,2,543,74101.17,0,26,1,1,441.0,1,36536.1,1,0,7394.53,5.0,5.0,25.0,483.0,0.4930503384718693,0.18518518518518517,0.8333333333333334
0,1,4,245,86653.96,3,18,1,0,793.0,20,32473.66,0,2,164344.68,2.0,10.0,67.0,-1.0,0.3747466965537806,0.10526315789473684,3.3333333333333335
1,0,0,328,49494.75,0,21,1,0,484.0,10,8464.26,0,2,140997.84,1.0,5.0,68.0,-1.0,0.17100983417768192,0.045454545454545456,2.5
1,1,1,94,94161.8,2,8,1,0,576.0,1,48150.17,1,4,10290.48,5.0,7.0,60.0,488.0,0.5113502359742913,0.5555555555555556,1.1666666666666667
1,1,4,227,81845.92,2,29,1,0,369.0,5,46992.47,1,0,58234.05,1.0,3.0,48.0,443.0,0.5741507438520594,0.03333333333333333,1.5
0,2,0,113,38001.15,0,29,1,0,794.0,13,9258.29,0,2,42974.84,4.0,8.0,61.0,-1.0,0.24362542645613472,0.13333333333333333,1.6
1,1,3,534,55852.05,2,14,2,1,607.0,3,16032.52,0,2,79689.98,2.0,1.0,73.0,-1.0,0.28704824535097007,0.13333333333333333,0.3333333333333333
0,2,0,311,81178.03,2,8,2,1,642.0,18,22018.31,1,0,21049.2,4.0,10.0,62.0,381.0,0.2712314990706344,0.4444444444444444,2.0
0,2,0,324,10947.23,0,9,0,0,456.0,16,16519.46,0,2,70630.53,1.0,4.0,27.0,-1.0,1.5088703836145203,0.1,2.0
1,0,1,353,5025.43,1,9,2,0,460.0,9,4021.44,1,4,30165.07,1.0,6.0,42.0,458.0,0.8000588887142565,0.1,3.0
0,2,3,84,85533.23,3,14,0,1,494.0,14,43529.13,0,2,204885.84,1.0,9.0,73.0,-1.0,0.5089088894586413,0.06666666666666667,4.5
0,1,2,169,37842.47,2,2,2,1,566.0,11,30111.63,0,2,70549.25,2.0,3.0,32.0,-1.0,0.7956889259890808,0.6666666666666666,1.0
1,2,2,490,93967.39,0,14,0,1,387.0,29,30985.73,0,2,241264.09,3.0,5.0,39.0,-1.0,0.32974631149900513,0.2,1.25
1,1,1,422,56269.26,0,7,2,0,538.0,1,20926.11,0,2,246521.83,1.0,10.0,51.0,-1.0,0.37188578833650315,0.125,5.0
0,1,1,151,94519.9,2,15,1,1,700.0,4,4011.68,0,2,197217.52,1.0,1.0,65.0,-1.0,0.042442253512186195,0.0625,0.5
0,1,4,489,81511.25,0,1,0,1,747.0,8,35723.25,0,2,83653.8,4.0,2.0,45.0,-1.0,0.4382562130231959,2.0,0.4
0,1,5,269,66272.38,0,7,0,1,399.0,13,43632.22,0,2,95556.17,2.0,10.0,68.0,-1.0,0.6583672056563283,0.25,3.3333333333333335
1,0,5,385,37188.16,1,2,0,0,658.0,28,34942.15,0,2,209992.18,4.0,4.0,64.0,-1.0,0.9395788987973914,1.3333333333333333,0.8
1,1,0,17,46918.36,3,16,1,0,845.0,20,49197.31,0,2,45980.11,4.0,2.0,48.0,-1.0,1.048550321232003,0.23529411764705882,0.4
0,0,4,556,93770.84,3,20,2,1,458.0,11,35023.22,0,2,149103.52,4.0,7.0,76.0,-1.0,0.3734940041701219,0.19047619047619047,1.4
1,2,5,352,76115.69,3,23,0,0,339.0,22,4785.58,0,2,176908.9,2.0,2.0,27.0,-1.0,0.06287162513241182,0.08333333333333333,0.6666666666666666
0,2,4,336,24284.38,2,2,0,0,401.0,15,30311.59,1,3,3330.22,1.0,6.0,48.0,446.0,1.248141474417942,0.3333333333333333,3.0
0,2,3,44,16144.78,0,22,2,0,718.0,17,11801.01,0,2,54929.8,5.0,10.0,47.0,-1.0,0.730903678856023,0.21739130434782608,1.6666666666666667
0,0,1,121,7734.19,3,5,0,1,717.0,3,11678.26,0,2,175470.64,2.0,3.0,52.0,-1.0,1.5097573556693502,0.3333333333333333,1.0
0,2,2,354,82241.97,1,10,0,0,593.0,18,8461.68,0,2,85052.15,4.0,1.0,20.0,-1.0,0.10288636220214324,0.36363636363636365,0.2
0,1,5,314,86110.52,3,12,1,0,589.0,23,22356.58,1,1,5439.98,3.0,9.0,75.0,373.0,0.25962356720680346,0.23076923076923078,2.25
0,0,2,609,57376.54,1,5,2,1,788.0,2,32038.63,0,2,164797.35,3.0,1.0,38.0,-1.0,0.5583827748627773,0.5,0.25
0,2,1,607,33349.95,3,10,2,1,497.0,19,29616.34,0,2,77791.58,5.0,2.0,74.0,-1.0,0.8880208809644103,0.45454545454545453,0.3333333333333333
0,1,0,580,29331.86,2,11,0,0,302.0,13,12586.99,0,2,233745.65,3.0,8.0,35.0,-1.0,0.429108856074723,0.25,2.0
0,0,3,362,94349.64,0,13,0,1,374.0,23,49881.9,0,2,155898.61,4.0,1.0,50.0,-1.0,0.5286863978877091,0.2857142857142857,0.2
1,0,4,112,33847.78,1,2,2,0,808.0,28,6533.71,0,2,138358.75,5.0,8.0,71.0,-1.0,0.1930264547200815,1.6666666666666667,1.3333333333333333
0,0,2,479,14773.43,0,1,2,0,601.0,8,26755.47,0,2,186202.39,5.0,0.0,76.0,-1.0,1.8109307770249006,2.5,0.0
1,2,4,394,33143.17,1,2,2,0,458.0,30,15550.23,1,4,7299.2,1.0,1.0,39.0,320.0,0.4691693893677229,0.3333333333333333,0.5
1,1,0,21,6124.65,1,10,2,0,659.0,4,41368.48,0,2,186358.68,2.0,0.0,21.0,-1.0,6.75332087207072,0.18181818181818182,0.0
1,2,4,376,64072.75,2,14,2,0,548.0,27,39136.77,0,2,133302.4,3.0,5.0,72.0,-1.0,0.6108081702725374,0.2,1.25
1,1,5,358,63265.0,0,19,0,0,839.0,8,23930.4,0,2,191176.95,4.0,6.0,35.0,-1.0,0.378250561122878,0.2,1.2
0,2,5,591,5796.81,3,16,2,0,789.0,26,8581.74,0,2,72931.79,1.0,0.0,42.0,-1.0,1.4801692363150913,0.058823529411764705,0.0
0,2,0,79,50171.17,2,1,0,0,390.0,19,1607.1,0,2,223387.29,1.0,7.0,60.0,-1.0,0.03203170203720509,0.5,3.5
0,2,4,33,15121.53,3,29,2,1,504.0,13,15723.83,0,2,82067.33,5.0,9.0,66.0,-1.0,1.039761865243448,0.16666666666666666,1.5
1,0,5,300,98706.27,1,30,1,1,464.0,6,24941.75,0,2,69870.1,4.0,4.0,21.0,-1.0,0.2526840221596646,0.12903225806451613,0.8
1,2,5,218,14966.43,2,14,2,0,363.0,3,49747.08,0,2,157622.28,3.0,0.0,47.0,-1.0,3.3236888363600166,0.2,0.0
0,2,0,108,28039.7,2,4,1,0,707.0,7,19126.58,0,2,226593.06,1.0,8.0,45.0,-1.0,0.6821006608251577,0.2,4.0
1,2,2,324,82236.33,2,17,1,0,761.0,9,27933.78,0,2,85768.19,1.0,4.0,40.0,-1.0,0.3396727495895112,0.05555555555555555,2.0
1,0,2,571,12307.36,1,2,2,1,473.0,26,28968.07,0,2,94648.8,3.0,7.0,41.0,-1.0,2.353528008605533,1.0,1.75
1,0,0,170,88364.12,2,3,0,0,526.0,29,11856.57,0,2,77382.2,3.0,10.0,38.0,-1.0,0.1341770372744359,0.75,2.5
0,2,4,274,30817.06,3,25,0,1,730.0,19,49491.21,0,2,89183.88,5.0,6.0,58.0,-1.0,1.6059158168943795,0.19230769230769232,1.0
1,1,5,399,6423.11,1,14,1,0,351.0,23,17642.84,0,2,232042.91,2.0,5.0,27.0,-1.0,2.7463477431114973,0.13333333333333333,1.6666666666666667
0,1,3,219,92480.76,2,17,1,0,669.0,8,17517.96,0,2,183131.15,4.0,5.0,43.0,-1.0,0.18942070306620462,0.2222222222222222,1.0
0,0,3,317,27208.84,2,19,1,0,392.0,25,18908.85,0,2,131811.99,1.0,10.0,54.0,-1.0,0.6949269087947595,0.05,5.0
0,2,3,179,29844.33,2,30,1,0,436.0,8,31143.5,0,2,234165.49,2.0,3.0,61.0,-1.0,1.0434965872382713,0.06451612903225806,1.0
0,1,4,583,56552.56,1,15,1,1,362.0,20,28933.97,0,2,32769.52,5.0,5.0,61.0,-1.0,0.5116206654364465,0.3125,0.8333333333333334
0,0,1,567,35214.19,0,30,0,0,322.0,28,17938.43,1,0,30178.35,1.0,9.0,56.0,383.0,0.5093946674716223,0.03225806451612903,4.5
1,2,4,630,48595.34,3,6,2,0,563.0,23,15774.65,0,2,160782.8,3.0,9.0,74.0,-1.0,0.32460572133621585,0.42857142857142855,2.25
0,0,0,344,24767.49,1,10,1,0,846.0,7,6913.12,0,2,99883.27,3.0,9.0,27.0,-1.0,0.27910946529239367,0.2727272727272727,2.25
0,2,1,174,73459.69,0,27,0,1,449.0,15,46455.52,1,4,86962.53,2.0,10.0,59.0,314.0,0.6323861101767488,0.07142857142857142,3.3333333333333335
0,0,1,368,23794.01,0,15,2,1,678.0,7,42537.22,0,2,101915.94,1.0,7.0,70.0,-1.0,1.7876529574898268,0.0625,3.5
1,2,5,144,35106.96,3,4,0,0,452.0,22,42387.07,0,2,171358.88,4.0,6.0,22.0,-1.0,1.2073350317136058,0.8,1.2
0,0,2,490,44894.82,0,13,1,1,729.0,27,16408.85,0,2,25023.64,1.0,3.0,34.0,-1.0,0.3654872547154724,0.07142857142857142,1.5
0,2,4,552,63804.89,1,18,1,1,541.0,5,40864.03,0,2,124233.37,3.0,10.0,26.0,-1.0,0.6404429120885234,0.15789473684210525,2.5
1,2,3,524,73623.52,0,13,1,1,588.0,28,24831.19,0,2,154905.65,4.0,8.0,76.0,-1.0,0.3372679373665186,0.2857142857142857,1.6
1,2,5,524,20927.9,0,22,0,0,805.0,25,33212.33,0,2,102018.83,1.0,1.0,44.0,-1.0,1.586912355642198,0.043478260869565216,0.5
0,0,2,174,85258.07,0,17,0,0,668.0,4,23176.82,1,1,31621.46,1.0,5.0,71.0,287.0,0.27183993444920285,0.05555555555555555,2.5
0,2,4,587,74522.4,2,15,0,1,305.0,29,36464.52,1,0,21351.51,3.0,10.0,32.0,323.0,0.48930295719196926,0.1875,2.5
1,1,2,208,23155.38,3,7,1,1,330.0,30,5694.49,1,1,39859.26,4.0,8.0,66.0,457.0,0.24591451686317117,0.5,1.6
1,0,4,229,62823.1,3,19,1,1,535.0,25,43487.66,0,2,125658.89,3.0,10.0,55.0,-1.0,0.6922130201626446,0.15,2.5
0,2,1,143,62005.24,0,16,2,1,322.0,3,39433.53,0,2,232530.27,5.0,1.0,27.0,-1.0,0.6359606710550422,0.29411764705882354,0.16666666666666666
1,0,0,81,33817.07,2,12,0,0,621.0,10,15887.85,0,2,141094.0,3.0,1.0,21.0,-1.0,0.4698035695118024,0.23076923076923078,0.25
1,2,3,585,7831.92,2,23,2,1,806.0,24,40972.47,0,2,227360.82,1.0,10.0,51.0,-1.0,5.230804093492593,0.041666666666666664,5.0
